Attributed Touch Time,Install Time,Event Time,Media Source,Channel,Campaign,Campaign ID,Region,Country Code,State,City,Postal Code,DMA,IP,WIFI,Operator,Carrier,Language,AppsFlyer ID,Advertising ID,IDFA,Android ID,Customer User ID,IMEI,IDFV,Platform,Device Type,OS Version,App Version,SDK Version,App ID,App Name,Bundle ID,Is Retargeting,Retargeting Conversion Type,Attribution Lookback,Reengagement Window,Is Primary Attribution,User Agent,HTTP Referrer,Original URL,Keyword ID,Store Reinstall,Device Download Time,Deeplink URL,OAID,Install App Store,Match Type,Contributor 1 Match Type,Contributor 2 Match Type,Contributor 3 Match Type,Device Category,Google Play Referrer,Google Play Click Time,Google Play Install Begin Time
26/04/20 11:21,27/04/20 11:07,27/04/20 11:07,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MZ,Aizawl,796007,None,27.56.26.105,FALSE,airtel,airtel,English,1587965871490-5806218994284484036,32c039de-ae89-4b51-8ea0-946daf3083b7,,,,,,android,OPPO-CPH1909,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1909 Build/O11019),,,,,48:58.0,,,,srn,,,,phone,,,
25/04/20 21:26,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110048,356001,103.211.54.133,TRUE,Vodafone IN,Vodafone IN,English,1587831499160-8289168677121428805,6cbf1236-a11c-4202-825e-7d19dce92e15,,,,,,android,samsung-SM-G615F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G615F Build/M1AJQ),,,,,59:12.0,,,,srn,,,,phone,,,
25/04/20 21:09,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,CH,Chandigarh,160019,None,106.204.234.80,FALSE,airtel,airtel,English,1587831497027-101229768632774216,18189f1c-1495-4921-8955-d308b1ef805c,,,,,,android,OPPO-CPH1901,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1901 Build/OPM1.171019.026),,,,,12:08.0,,,,srn,,,,phone,,,
25/04/20 20:49,25/04/20 21:48,25/04/20 21:48,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Mahesana,384003,356008,103.206.137.57,TRUE,,,English,1587831546829-2002334165504537385,20c6fae2-fb76-4421-89f5-cf07fac31478,,,,,,android,Acer-Acer One 7 4G,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Acer One 7 4G Build/O11019),,,,,24:45.0,,,,srn,,,,phone,,,
25/04/20 21:28,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Nashik,423101,356002,106.193.195.196,FALSE,airtel,Airtel,English,1587831437301-1674570646870087800,02f44fac-ecd9-43eb-a1b7-aecc77fe3d7b,,,,,,android,HONOR-BND-AL10,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; BND-AL10 Build/HONORBND-AL10),,,,,15:00.0,,,,srn,,,,phone,,,
25/04/20 21:44,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Kadi,382715,356008,42.106.23.123,FALSE,Vodafone IN,Vodafone IN,English,1587831370117-935986207449939601,538ada09-545f-4b9f-ba8d-9e5bf088da9f,,,,,,android,vivo-vivo 1907,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1907 Build/PPR1.180610.011),,,,,15:49.0,,,,srn,,,,phone,,,
25/04/20 21:39,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Patna,800020,356011,47.29.64.217,FALSE,airtel,airtel,English,1587831429450-1621557709683121806,a4e6f5bf-8528-4205-b114-e37f44f463a3,,,,,,android,Xiaomi-Redmi 5,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 5 MIUI/V11.0.2.0.ODAMIXM),,,,,16:01.0,,,,srn,,,,phone,,,
25/04/20 21:33,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Patna,800016,356011,157.42.50.211,FALSE,Jio 4G,Jio 4G,English,1587831426106-2245274504624595872,0b58414a-3646-4c33-adc1-93b1ae14e7a6,,,,,,android,xiaomi-Redmi Note 5 pro,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi Note 5 pro MIUI/V9.6.3.0.OEIMIFD),,,,,10:20.0,,,,srn,,,,phone,,,
25/04/20 21:39,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Coimbatore,641017,356007,42.106.88.197,FALSE,BSNL MOBILE,BSNL MOBILE,English,1587831424767-2310817123078688773,644e4d53-517c-4871-8842-84bdd98b95cd,,,,,,android,samsung-SM-J600G,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J600G Build/PPR1.180610.011),,,,,12:38.0,,,,srn,,,,phone,,,
25/04/20 18:36,25/04/20 21:47,25/04/20 21:47,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KL,Ernakulam,682035,None,42.106.180.169,FALSE,Vodafone IN,Idea - Be Safe,English,1587820372626-9142129683992564605,3d9a4aea-23dc-498a-89b2-50e6887a0892,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,09:22.0,,,,srn,,,,phone,,,
25/04/20 16:36,25/04/20 21:46,25/04/20 21:46,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MP,Rajgarh,465687,None,157.34.123.44,FALSE,Jio 4G,Jio 4G,English,1587831404145-5485369347192113550,a7e85330-c991-457c-8eea-0fb8e500cf08,,,,,,android,samsung-SM-J810G,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J810G Build/PPR1.180610.011),,,,,02:02.0,,,,srn,,,,phone,,,
25/04/20 11:12,25/04/20 21:46,25/04/20 21:46,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TR,Santirbazar,799144,None,223.231.89.3,FALSE,airtel,IND airtel,English,1587831396806-2358576471640520486,e4fed598-f4d4-463f-ad4f-eed63d6b2c0c,,,,,,android,Realme-RMX1941,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1941 Build/PPR1.180610.011),,,,,00:28.0,,,,srn,,,,phone,,,
25/04/20 21:43,25/04/20 21:46,25/04/20 21:46,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110093,356001,103.248.94.159,TRUE,Vodafone IN,Vodafone IN,English,1587831383550-1967973353938900696,ececf39f-4544-488a-ac7f-ac4566916708,,,,,,android,OPPO-RMX1805,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1805 Build/PKQ1.190319.001),,,,,14:50.0,,,,srn,,,,phone,,,
25/04/20 21:43,25/04/20 21:46,25/04/20 21:46,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Surat,395010,356008,106.222.18.82,FALSE,Vodafone IN,Vodafone IN,English,1587831376787-8413589072213175367,03a09590-716f-4d2c-942d-29e5069acb30,,,,,,android,vivo-vivo 1907,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1907 Build/PPR1.180610.011),,,,,16:06.0,,,,srn,,,,phone,,,
25/04/20 21:29,25/04/20 21:46,25/04/20 21:46,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,RJ,Jaipur,302016,356001,223.238.225.109,FALSE,airtel,airtel,English,1587831362909-7782621119637577843,f5b81c77-39e6-4edf-8e58-817df0ced7cc,,,,,,android,samsung-SM-A205F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-A205F Build/PPR1.180610.011),,,,,11:13.0,,,,srn,,,,phone,,,
25/04/20 21:25,25/04/20 21:45,25/04/20 21:45,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,GJ,Botad,380052,356008,42.106.44.225,FALSE,Vodafone IN,Vodafone IN,_______,1587831329932-1320504237444624730,41a0c7dc-a50b-49ea-ba4e-ac78499ea878,,,,,,android,Xiaomi-Redmi 4,7.1.2,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.2; Redmi 4 MIUI/V11.0.2.0.NAMMIXM),,,,,03:03.0,,,,srn,,,,phone,,,
25/04/20 21:30,25/04/20 21:45,25/04/20 21:45,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TN,Chennai,600034,356007,115.97.236.72,TRUE,airtel,airtel,English,1587831333330-2162021985829681510,968db51b-18d3-4b9b-9b7c-a30fe6cbc3c3,,,,,,android,samsung-SM-G600FY,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-G600FY Build/MMB29M),,,,,02:47.0,,,,srn,,,,phone,,,
25/04/20 21:33,25/04/20 21:45,25/04/20 21:45,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Patiala,140603,None,157.39.107.226,FALSE,Jio 4G,Jio 4G,English,1587831317185-8041384291097536378,950eef4d-a001-45ef-a781-3b11caf2bdfe,,,,,,android,blackberry-STV100-1,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; STV100-1 Build/MMB29M),,,,,13:36.0,,,,srn,,,,phone,,,
25/04/20 21:34,25/04/20 21:45,25/04/20 21:45,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,UT,Kashipur,244713,None,132.154.92.36,FALSE,Jio 4G,JIO 4G,English,1587831303348-3659093157560007848,be739ec0-cfe4-4704-afd4-acc47a0a5684,,,,,,android,OPPO-CPH1717,7.1.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.1.1; CPH1717 Build/N4F26M),,,,,11:18.0,,,,srn,,,,phone,,,
25/04/20 21:23,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Belduha,272164,356010,47.8.165.120,FALSE,Jio 4G,Jio 4G,English,1587831214005-4383473705402420082,3e1a284f-6184-4ad5-9691-2e17af1ad865,,,,,,android,OPPO-CPH1923,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1923 Build/PPR1.180610.011),,,,,13:04.0,,,,srn,,,,phone,,,
24/04/20 12:12,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KA,Bangalore,560058,356004,157.49.251.19,FALSE,Jio 4G,Jio 4G,English,1587831279664-7713070449522571019,6a60efd3-c95b-434b-b19c-f1dd907b7a98,,,,,,android,Realme-RMX1831,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1831 Build/PPR1.180610.011),,,,,54:54.0,,,,srn,,,,phone,,,
25/04/20 21:32,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Gurgaon,122001,356001,1.38.203.15,FALSE,Jio 4G,,English,1587831269660-2034795003646368958,a02da8be-c771-4ade-8afa-8979f58be887,,,,,,android,GIONEE-A1 lite,7,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 7.0; A1 lite Build/NRD90M),,,,,13:49.0,,,,srn,,,,phone,,,
25/04/20 21:41,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,AP,Visakhapatnam,530046,356009,144.48.226.154,FALSE,!dea,!dea,English,1587831479148-907487589807383067,7877f909-5c39-4c8e-8afc-37bc65f5bd03,,,,,,android,samsung-SM-J610F,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; SM-J610F Build/PPR1.180610.011),,,,,16:50.0,,,,srn,,,,phone,,,
25/04/20 17:31,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Hyderabad,500018,356006,157.48.35.39,FALSE,Jio 4G,Jio 4G,English,1587831252061-4903741979935074527,1edf830c-b382-4a09-a9e3-d4125c05263d,,,,,,android,OPPO-CPH1969,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1969 Build/PPR1.180610.011),,,,,21:38.0,,,,srn,,,,phone,,,
25/04/20 21:41,25/04/20 21:44,25/04/20 21:44,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,TG,Secunderabad,500003,356006,106.200.146.146,FALSE,airtel,airtel,English,1587831240226-2631531918729636348,42f9408a-d1f6-4158-8246-bfd4ada80f3c,,,,,,android,xiaomi-Redmi Note 5 Pro,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi Note 5 Pro MIUI/V11.0.3.0.PEIMIXM),,,,,13:32.0,,,,srn,,,,phone,,,
25/04/20 21:31,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,TN,Tiruvallur,600055,356007,106.208.90.71,FALSE,airtel,airtel,English,1587831215165-944561607319615070,bf28467e-ab8b-4785-8045-b52622923292,,,,,,android,vivo-vivo 1726,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; vivo 1726 Build/O11019),,,,,10:51.0,,,,srn,,,,phone,,,
25/04/20 21:37,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Pune,411009,356005,106.77.58.6,FALSE,Jio 4G,Jio 4G,English,1587831201533-2064158294965479320,832e6f1d-c182-48d3-9a81-9f760da82e21,,,,,,android,xiaomi-Redmi 6,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; Redmi 6 MIUI/V10.3.3.0.OCGMIXM),,,,,11:54.0,,,,srn,,,,phone,,,
25/04/20 21:03,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,HR,Faridabad City,121102,356001,106.192.41.182,FALSE,airtel,airtel,English,1587831192496-1051859229272467132,3581425a-3901-4bed-b0ed-39e468aa8dae,,,,,,android,OPPO-CPH1989,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; CPH1989 Build/PPR1.180610.011),,,,,36:37.0,,,,srn,,,,phone,,,
25/04/20 21:27,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Agra,282004,356010,223.181.110.181,FALSE,airtel,airtel,English,1587831198681-8994633648751506329,c6dd5762-962e-4898-8b1a-77001555db1e,,,,,,android,motorola-motorola one power,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; motorola one power Build/QPTS30.61-18-4),,,,,58:29.0,,,,srn,,,,phone,,,
25/04/20 21:16,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Washim,444503,356002,157.33.99.109,FALSE,BSNL Mobile,BSNL Mobile,English,1587831197389-7219372842614835352,351becd8-2b08-4ff1-af04-8a9dee3a1887,,,,,,android,vivo-vivo 1904,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1904 Build/PPR1.180610.011),,,,,54:54.0,,,,srn,,,,phone,,,
25/04/20 21:22,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,UP,Sultanpur,228145,356001,47.8.112.186,FALSE,Jio 4G,Jio 4G,English,1587831192556-3912104276473792431,e692fec5-a411-4eaf-870c-18217ac11878,,,,,,android,realme-RMX1911,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; RMX1911 Build/PKQ1.190616.001),,,,,09:32.0,,,,srn,,,,phone,,,
25/04/20 20:54,25/04/20 21:43,25/04/20 21:43,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,UP,Agra,282003,356010,139.167.243.172,FALSE,Jio 4G,Jio 4G,English,1587831180933-1081310867612623801,4cb1ab99-7327-4417-8974-ae1a986d4856,,,,,,android,samsung-SM-A750F,8.0.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-A750F Build/R16NW),,,,,54:23.0,,,,srn,,,,phone,,,
25/04/20 21:34,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,DL,Delhi,110014,356001,1.38.55.143,TRUE,Vodafone IN,Vodafone IN,English,1587831169318-3333052344565183134,9d2f50e2-85af-4434-87b9-39e2c5e82f0b,,,,,,android,vivo-vivo 1609,6,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0; vivo 1609 Build/MRA58K),,,,,09:33.0,,,,srn,,,,phone,,,
25/04/20 16:58,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,KA,Bhatkal,581320,356004,106.217.65.98,FALSE,airtel,airtel,English,1587831164780-6644001355640179348,b27b9d7d-4f9e-4a98-870a-8f3e01a7fd2c,,,,,,android,samsung-SM-G615F,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; SM-G615F Build/M1AJQ),,,,,34:29.0,,,,srn,,,,phone,,,
25/04/20 21:24,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,BR,Bauri,805130,356011,47.9.208.24,FALSE,Jio 4G,Jio 4G,English,1587831145167-5482729292418976479,34832a8e-695f-4237-8c93-ab7c145725f6,,,,,,android,OPPO-CPH1803,8.1.0,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 8.1.0; CPH1803 Build/OPM1.171019.026),,,,,00:21.0,,,,srn,,,,phone,,,
25/04/20 17:26,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,OR,Sundargarh,769004,None,157.41.163.246,FALSE,Jio 4G,JIO 4G,English,1587831132982-306708663954430697,7c91ff5d-5dbb-4761-81ea-6145be4d27a3,,,,,,android,OPPO-CPH1613,6.0.1,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; CPH1613 Build/MMB29M),,,,,35:41.0,,,,srn,,,,phone,,,
25/04/20 21:39,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,AP,Alavalapadu,516350,356009,223.182.22.180,FALSE,airtel,airtel,English,1587831124067-2381845512928257105,3f786ebc-fe1d-422e-84e9-a92dfd6ff29f,,,,,,android,Xiaomi-Redmi 8A,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; Redmi 8A MIUI/V11.20.1.7.EP.MCAAS.C3K),,,,,11:21.0,,,,srn,,,,phone,,,
25/04/20 21:39,25/04/20 21:42,25/04/20 21:42,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Pune,411051,356005,106.193.81.179,FALSE,airtel,airtel,English,1587831118499-363561626764858031,fea4996b-b27d-4d1d-ae7b-9dba8c0409bf,,,,,,android,vivo-vivo 1901,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1901 Build/PPR1.180610.011),,,,,11:39.0,,,,srn,,,,phone,,,
25/04/20 21:39,25/04/20 21:41,25/04/20 21:41,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,PB,Hoshiarpur,146001,None,223.185.41.50,TRUE,Idea,Jio 4G,English,1587831115400-8847905449618788594,fde18db6-1b96-4f4b-b279-f2144e1e8ef6,,,,,,android,vivo-vivo 1919,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1919 Build/PKQ1.190302.001),,,,,11:42.0,,,,srn,,,,phone,,,
25/04/20 21:40,25/04/20 21:41,25/04/20 21:41,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,KA,Bangalore,560037,356004,112.133.248.10,FALSE,airtel,airtel,English,1587831116375-2219403907564394328,041dc738-af97-4476-b559-a809d3db01c4,,,,,,android,OnePlus-ONEPLUS A6010,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; ONEPLUS A6010 Build/QKQ1.190716.003),,,,,11:51.0,,,,srn,,,,phone,,,
25/04/20 16:34,25/04/20 21:41,25/04/20 21:41,googleadwords_int,UAC_Display,Superstars - Android,9644181011,AS,IN,MH,Nashik,422002,356002,106.79.189.199,FALSE,Idea,Idea,English,1587831080601-9125096690427570044,f847e86b-5920-41f3-a680-ee110817c3ec,,,,,,android,samsung-SM-A105F,10,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 10; SM-A105F Build/QP1A.190711.020),,,,,16:26.0,,,,srn,,,,phone,,,
25/04/20 21:40,25/04/20 21:41,25/04/20 21:41,googleadwords_int,UAC_Search,Superstars - Android,9644181011,AS,IN,TN,Tiruvallur,600087,356007,183.83.154.115,TRUE,Vodafone IN,Vodafone-Be Safe,English,1587831079283-3130062684023847453,da1eccbd-f56a-46f8-984d-9d8fb7839b9a,,,,,,android,vivo-vivo 1919,9,3.3.10,v5.2.0,cricketgames.hitwicket.strategy,Hitwicket» Superstars 2020 - Cricket Strategy Game,cricketgames.hitwicket.strategy,FALSE,,30d,,,Dalvik/2.1.0 (Linux; U; Android 9; vivo 1919 Build/PKQ1.190302.001),,,,,11:06.0,,,,srn,,,,phone,,,
